total_area,kitchen_area,rooms,floor,floors_total,ceiling_height,house_year_clean,renovation_ord,district_Алатауский р-н,district_Алмалинский р-н,district_Ауэзовский р-н,district_Бостандыкский р-н,district_Жетысуский р-н,district_Медеуский р-н,district_Наурызбайский р-н,district_Турксибский р-н,dist_to_metro_km,schools_count,universities_count,malls_count,parks_count,kindergarten_density,has_complex,balcony_count,parking_level,price_clean
100.0,11.0,4.0,17.0,20.0,3.0,2022,-1,False,False,False,True,False,False,False,False,5.511278113736841,49.0,7.0,10.0,24.0,22.0,1,0,0,80500000
75.4,11.0,3.0,4.0,9.0,2.7,2022,-1,False,False,False,False,False,False,False,False,14.931964856764512,0.0,0.0,0.0,0.0,15.306989492919142,1,0,0,34685000
44.0,16.0,1.0,2.0,4.0,3.0,2022,-1,False,False,False,False,False,False,True,False,14.931964856764512,6.0,0.0,0.0,1.0,6.0,1,1,2,44000000
70.0,11.0,2.0,10.0,10.0,2.8,2022,-1,False,False,True,False,False,False,False,False,4.1589199343330785,60.0,4.0,14.0,11.0,20.0,1,1,2,42000000
90.0,10.0,3.0,1.0,9.0,2.8,2007,3,False,False,True,False,False,False,False,False,4.1589199343330785,60.0,4.0,14.0,11.0,20.0,0,2,0,65000000
92.5,12.8,3.0,2.0,3.0,3.3,2023,3,False,False,False,False,False,False,True,False,14.931964856764512,6.0,0.0,0.0,1.0,6.0,1,1,2,100000000
54.0,11.0,2.0,4.0,7.0,3.0,2025,3,False,False,False,False,False,False,True,False,14.931964856764512,6.0,0.0,0.0,1.0,6.0,1,0,2,42000000
75.0,11.0,3.0,5.0,5.0,2.8,1984,2,False,True,False,False,False,False,False,False,0.4395892137986272,46.0,18.0,18.0,30.0,18.0,0,0,0,61000000
72.0,9.0,3.0,1.0,5.0,2.75,1976,-1,False,True,False,False,False,False,False,False,0.4395892137986272,46.0,18.0,18.0,30.0,18.0,0,1,1,54000000
38.7,10.7,1.0,10.0,10.0,2.8,2023,-1,False,True,False,False,False,False,False,False,0.4395892137986272,46.0,18.0,18.0,30.0,18.0,1,0,2,31000000
62.7,12.5,2.0,9.0,9.0,2.7,2020,-1,False,False,False,False,False,False,True,False,14.931964856764512,6.0,0.0,0.0,1.0,6.0,1,1,0,38000000
54.0,11.0,2.0,1.0,3.0,3.1,2024,1,False,False,False,False,False,False,True,False,14.931964856764512,6.0,0.0,0.0,1.0,6.0,1,1,2,37000000
37.0,8.0,1.0,1.0,9.0,2.85,1982,2,False,False,False,True,False,False,False,False,5.511278113736841,49.0,7.0,10.0,24.0,22.0,0,0,1,32000000
80.0,31.0,3.0,4.0,20.0,3.0,2022,3,False,False,True,False,False,False,False,False,4.1589199343330785,60.0,4.0,14.0,11.0,20.0,1,0,2,73500000
176.0,25.0,4.0,2.0,2.0,3.0,2024,-1,False,False,False,False,False,True,False,False,0.8927157848856486,32.0,16.0,17.0,25.0,15.0,0,0,0,95000000
100.0,11.0,3.0,12.0,13.0,2.7,2019,3,False,False,False,True,False,False,False,False,5.511278113736841,49.0,7.0,10.0,24.0,22.0,1,2,0,86000000
71.4,11.0,3.0,5.0,12.0,3.0,2025,1,True,False,False,False,False,False,False,False,4.7409534858537015,11.0,0.0,0.0,4.0,8.0,1,0,2,38000000
74.0,11.0,2.0,8.0,20.0,3.0,2022,-1,False,False,False,False,False,False,False,False,14.931964856764512,0.0,0.0,0.0,0.0,15.306989492919142,1,1,0,62900000
63.8,11.0,3.0,3.0,5.0,2.6,1986,-1,False,False,False,False,False,True,False,False,0.8927157848856486,32.0,16.0,17.0,25.0,15.0,0,2,0,65000000
60.0,6.0,3.0,1.0,4.0,2.5,1966,-1,False,False,True,False,False,False,False,False,4.1589199343330785,60.0,4.0,14.0,11.0,20.0,0,0,0,40000000
59.0,6.0,3.0,3.0,5.0,2.7,1982,2,False,False,True,False,False,False,False,False,4.1589199343330785,60.0,4.0,14.0,11.0,20.0,0,1,0,37000000
108.0,22.0,2.0,10.0,14.0,2.8,2012,-1,False,False,False,False,False,False,True,False,14.931964856764512,6.0,0.0,0.0,1.0,6.0,1,1,2,45000000
71.4,11.0,2.0,9.0,9.0,2.8,2008,-1,False,False,False,True,False,False,False,False,5.511278113736841,49.0,7.0,10.0,24.0,22.0,0,0,2,74000000
75.6,12.3,3.0,9.0,9.0,2.8,1984,2,False,False,False,True,False,False,False,False,5.511278113736841,49.0,7.0,10.0,24.0,22.0,0,0,0,50000000
70.6,13.0,2.0,7.0,7.0,2.7,2023,3,True,False,False,False,False,False,False,False,4.7409534858537015,11.0,0.0,0.0,4.0,8.0,1,0,2,37500000
34.0,6.0,1.0,5.0,5.0,2.8,1980,-1,False,False,False,True,False,False,False,False,5.511278113736841,49.0,7.0,10.0,24.0,22.0,0,1,0,28000000
60.0,11.0,3.0,2.0,4.0,2.5,1966,-1,False,False,True,False,False,False,False,False,4.1589199343330785,60.0,4.0,14.0,11.0,20.0,0,1,0,39000000
82.0,11.0,3.0,3.0,13.0,3.0,2024,3,False,True,False,False,False,False,False,False,0.4395892137986272,46.0,18.0,18.0,30.0,18.0,1,0,2,47000000
48.0,11.0,1.0,1.0,9.0,2.7,2005,-1,False,False,False,False,True,False,False,False,4.9878276096819105,38.0,0.0,12.0,15.0,14.0,1,2,2,32555000
58.8,5.7,3.0,4.0,4.0,2.5,1964,-1,False,False,True,False,False,False,False,False,4.1589199343330785,60.0,4.0,14.0,11.0,20.0,0,1,2,35500000
102.0,11.0,3.0,11.0,25.0,2.8,2014,-1,False,False,False,True,False,False,False,False,5.511278113736841,49.0,7.0,10.0,24.0,22.0,1,1,2,92000000
76.5,6.9,3.0,1.0,3.0,3.1,2024,3,False,False,True,False,False,False,False,False,4.1589199343330785,60.0,4.0,14.0,11.0,20.0,1,0,2,104000000
80.0,11.0,3.0,9.0,9.0,2.7,2021,3,False,False,False,False,False,True,False,False,0.8927157848856486,32.0,16.0,17.0,25.0,15.0,1,0,1,60000000
40.0,11.0,2.0,3.0,6.0,3.0,2024,3,True,False,False,False,False,False,False,False,4.7409534858537015,11.0,0.0,0.0,4.0,8.0,1,1,1,31500000
57.5,12.0,2.0,5.0,7.0,2.8,2021,-1,False,False,False,False,False,True,False,False,0.8927157848856486,32.0,16.0,17.0,25.0,15.0,1,1,0,46000000
210.0,30.0,4.0,3.0,3.0,3.15,2022,3,False,False,False,False,False,True,False,False,0.8927157848856486,32.0,16.0,17.0,25.0,15.0,1,2,0,365000000
94.0,11.0,3.0,2.0,3.0,2.8,2021,-1,False,False,False,False,False,False,False,True,12.330674907186511,23.0,5.0,5.0,19.0,10.0,1,0,0,62000000
39.4,11.7,1.0,2.0,14.0,3.0,2015,-1,False,False,True,False,False,False,False,False,4.1589199343330785,60.0,4.0,14.0,11.0,20.0,1,1,2,37500000
77.0,11.0,3.0,12.0,19.0,2.8,2012,2,False,True,False,False,False,False,False,False,0.4395892137986272,46.0,18.0,18.0,30.0,18.0,1,0,2,50000000
34.3,8.6,1.0,9.0,9.0,2.69,2022,-1,False,False,False,False,False,False,True,False,14.931964856764512,6.0,0.0,0.0,1.0,6.0,1,0,0,24440000
67.0,9.8,3.0,5.0,5.0,2.7,1997,3,False,False,False,False,True,False,False,False,4.9878276096819105,38.0,0.0,12.0,15.0,14.0,0,2,1,32500000
51.0,15.0,2.0,9.0,9.0,2.8,2005,-1,False,False,True,False,False,False,False,False,4.1589199343330785,60.0,4.0,14.0,11.0,20.0,0,0,0,42000000
53.0,12.0,2.0,2.0,5.0,2.8,1987,2,False,False,False,True,False,False,False,False,5.511278113736841,49.0,7.0,10.0,24.0,22.0,0,2,1,53000000
52.0,11.0,2.0,16.0,18.0,3.0,2023,3,False,False,True,False,False,False,False,False,4.1589199343330785,60.0,4.0,14.0,11.0,20.0,1,0,2,60000000
53.7,7.3,2.0,2.0,9.0,2.8,1971,2,False,True,False,False,False,False,False,False,0.4395892137986272,46.0,18.0,18.0,30.0,18.0,0,1,1,43500000
60.0,10.0,2.0,8.0,10.0,2.8,2018,3,False,False,True,False,False,False,False,False,4.1589199343330785,60.0,4.0,14.0,11.0,20.0,1,2,1,48500000
68.0,11.0,3.0,4.0,6.0,2.7,2022,-1,False,False,False,False,False,False,True,False,14.931964856764512,6.0,0.0,0.0,1.0,6.0,1,1,2,37000000
96.0,11.0,2.0,4.0,9.0,3.5,2018,-1,False,False,False,False,False,True,False,False,0.8927157848856486,32.0,16.0,17.0,25.0,15.0,1,0,0,68609088
40.2,11.0,1.0,12.0,13.0,3.0,2024,3,False,False,True,False,False,False,False,False,4.1589199343330785,60.0,4.0,14.0,11.0,20.0,1,0,2,32000000
92.3,15.0,3.0,11.0,12.0,2.7,2014,2,False,False,False,True,False,False,False,False,5.511278113736841,49.0,7.0,10.0,24.0,22.0,1,1,0,73000000
75.0,11.0,2.0,2.0,3.0,3.0,2021,3,False,False,False,True,False,False,False,False,5.511278113736841,49.0,7.0,10.0,24.0,22.0,1,0,2,76000000
22.0,11.0,1.0,4.0,5.0,2.8,1979,2,False,False,False,False,False,False,True,False,14.931964856764512,6.0,0.0,0.0,1.0,6.0,0,0,1,12500000
72.7,11.0,3.0,10.0,11.0,2.7,2025,1,False,False,False,True,False,False,False,False,5.511278113736841,49.0,7.0,10.0,24.0,22.0,1,0,1,51500000
65.5,11.0,2.0,4.0,9.0,2.7,2023,-1,False,False,False,False,False,False,False,False,14.931964856764512,0.0,0.0,0.0,0.0,15.306989492919142,1,0,0,27000000
57.4,17.1,2.0,9.0,10.0,2.8,2015,-1,False,False,True,False,False,False,False,False,4.1589199343330785,60.0,4.0,14.0,11.0,20.0,1,0,2,46000000
70.8,10.0,3.0,3.0,9.0,2.8,1988,-1,False,False,False,True,False,False,False,False,5.511278113736841,49.0,7.0,10.0,24.0,22.0,0,1,1,71000000
36.0,15.0,1.0,8.0,9.0,2.7,2025,3,False,False,False,False,False,False,True,False,14.931964856764512,6.0,0.0,0.0,1.0,6.0,1,0,2,23500000
78.0,16.8,2.0,4.0,16.0,3.0,2025,1,False,False,True,False,False,False,False,False,4.1589199343330785,60.0,4.0,14.0,11.0,20.0,1,0,0,53000000
52.0,11.0,3.0,1.0,3.0,3.1,2024,3,False,False,False,False,False,False,True,False,14.931964856764512,6.0,0.0,0.0,1.0,6.0,1,0,2,46300000
55.3,6.0,3.0,5.0,5.0,2.7,1985,2,False,False,True,False,False,False,False,False,4.1589199343330785,60.0,4.0,14.0,11.0,20.0,0,1,1,33555555
52.4,11.0,2.0,5.0,5.0,2.7,1975,-1,False,False,True,False,False,False,False,False,4.1589199343330785,60.0,4.0,14.0,11.0,20.0,0,1,0,34100000
14.0,11.0,1.0,3.0,4.0,2.7,1963,3,False,False,True,False,False,False,False,False,4.1589199343330785,60.0,4.0,14.0,11.0,20.0,0,0,0,11500000
41.7,11.0,2.0,4.0,5.0,2.8,1976,-1,False,False,False,True,False,False,False,False,5.511278113736841,49.0,7.0,10.0,24.0,22.0,0,1,0,42000000
72.0,12.0,3.0,7.0,9.0,2.8,1983,2,False,True,False,False,False,False,False,False,0.4395892137986272,46.0,18.0,18.0,30.0,18.0,0,2,1,55000000
49.4,8.0,2.0,7.0,16.0,2.7,2023,-1,False,False,False,True,False,False,False,False,5.511278113736841,49.0,7.0,10.0,24.0,22.0,1,0,0,50000000
74.5,10.3,3.0,7.0,9.0,2.8,1983,3,False,False,True,False,False,False,False,False,4.1589199343330785,60.0,4.0,14.0,11.0,20.0,0,0,0,47000000
50.0,9.5,2.0,2.0,14.0,2.8,2017,-1,True,False,False,False,False,False,False,False,4.7409534858537015,11.0,0.0,0.0,4.0,8.0,1,1,1,33000000
50.5,25.0,2.0,14.0,17.0,2.9,2025,3,False,True,False,False,False,False,False,False,0.4395892137986272,46.0,18.0,18.0,30.0,18.0,1,1,2,45000000
48.7,11.0,2.0,7.0,12.0,3.0,2024,-1,False,False,True,False,False,False,False,False,4.1589199343330785,60.0,4.0,14.0,11.0,20.0,1,0,2,38500000
75.0,11.0,3.0,2.0,13.0,3.0,2021,-1,False,True,False,False,False,False,False,False,0.4395892137986272,46.0,18.0,18.0,30.0,18.0,1,0,0,72000000
38.6,12.4,1.0,7.0,9.0,2.8,2013,-1,True,False,False,False,False,False,False,False,4.7409534858537015,11.0,0.0,0.0,4.0,8.0,0,1,0,22500000
47.0,11.0,2.0,4.0,10.0,2.8,2022,2,True,False,False,False,False,False,False,False,4.7409534858537015,11.0,0.0,0.0,4.0,8.0,0,0,2,31000000
90.0,11.0,3.0,2.0,18.0,5.0,2024,-1,False,False,False,True,False,False,False,False,5.511278113736841,49.0,7.0,10.0,24.0,22.0,0,0,0,66000000
58.1,8.7,2.0,12.0,12.0,2.8,2021,-1,True,False,False,False,False,False,False,False,4.7409534858537015,11.0,0.0,0.0,4.0,8.0,1,1,0,34000000
56.6,11.0,1.0,2.0,9.0,3.0,2001,-1,False,False,False,True,False,False,False,False,5.511278113736841,49.0,7.0,10.0,24.0,22.0,1,0,2,57000000
53.0,14.0,2.0,8.0,10.0,2.8,2022,-1,False,False,False,False,False,False,True,False,14.931964856764512,6.0,0.0,0.0,1.0,6.0,0,1,1,30500000
77.7,18.5,2.0,4.0,9.0,2.7,2012,-1,False,False,True,False,False,False,False,False,4.1589199343330785,60.0,4.0,14.0,11.0,20.0,1,1,2,49000000
40.0,5.9,2.0,2.0,3.0,2.8,1978,2,False,False,False,False,True,False,False,False,4.9878276096819105,38.0,0.0,12.0,15.0,14.0,0,2,0,21000000
54.0,11.0,2.0,4.0,5.0,2.7,2022,-1,False,False,False,False,False,False,True,False,14.931964856764512,6.0,0.0,0.0,1.0,6.0,1,1,2,30500000
87.0,12.0,3.0,8.0,9.0,2.8,2012,-1,True,False,False,False,False,False,False,False,4.7409534858537015,11.0,0.0,0.0,4.0,8.0,0,1,0,45800000
60.0,14.0,2.0,4.0,9.0,2.7,2022,-1,False,False,False,False,False,False,False,True,12.330674907186511,23.0,5.0,5.0,19.0,10.0,1,1,2,43900000
74.0,9.0,4.0,4.0,5.0,2.5,1979,-1,False,False,False,True,False,False,False,False,5.511278113736841,49.0,7.0,10.0,24.0,22.0,0,2,0,51000000
80.0,11.0,3.0,10.0,10.0,2.7,2022,-1,False,False,False,False,False,False,True,False,14.931964856764512,6.0,0.0,0.0,1.0,6.0,1,0,2,38000000
250.0,30.0,5.0,1.0,7.0,3.15,2017,-1,False,False,False,False,False,True,False,False,0.8927157848856486,32.0,16.0,17.0,25.0,15.0,1,0,2,340000000
55.3,4.9,3.0,4.0,4.0,2.8,1962,3,False,True,False,False,False,False,False,False,0.4395892137986272,46.0,18.0,18.0,30.0,18.0,0,1,1,64000000
16.0,11.0,1.0,3.0,4.0,2.8,1970,-1,False,True,False,False,False,False,False,False,0.4395892137986272,46.0,18.0,18.0,30.0,18.0,0,0,0,9600000
49.3,11.0,2.0,7.0,10.0,2.9,2013,3,False,False,False,False,False,False,True,False,14.931964856764512,6.0,0.0,0.0,1.0,6.0,1,1,2,36500000
54.0,11.0,2.0,5.0,6.0,2.85,2024,-1,True,False,False,False,False,False,False,False,4.7409534858537015,11.0,0.0,0.0,4.0,8.0,1,1,2,39000000
71.6,11.0,4.0,5.0,5.0,2.8,1978,-1,False,True,False,False,False,False,False,False,0.4395892137986272,46.0,18.0,18.0,30.0,18.0,0,2,0,60500000
69.0,11.0,2.0,1.0,3.0,3.35,2020,3,False,False,False,False,False,True,False,False,0.8927157848856486,32.0,16.0,17.0,25.0,15.0,1,0,2,128000000
67.0,8.3,3.0,4.0,5.0,2.7,1993,3,False,False,False,True,False,False,False,False,5.511278113736841,49.0,7.0,10.0,24.0,22.0,0,2,0,64000000
70.0,10.0,2.0,3.0,3.0,3.0,2021,2,False,False,False,True,False,False,False,False,5.511278113736841,49.0,7.0,10.0,24.0,22.0,1,1,2,54999990
30.09,11.0,1.0,1.0,10.0,2.7,2022,3,False,False,False,False,False,False,True,False,14.931964856764512,6.0,0.0,0.0,1.0,6.0,1,1,2,21000000
110.0,11.0,3.0,15.0,21.0,3.0,2007,3,False,False,False,True,False,False,False,False,5.511278113736841,49.0,7.0,10.0,24.0,22.0,1,0,2,77000000
115.0,1.0,3.0,2.0,13.0,3.5,2023,-1,False,False,False,True,False,False,False,False,5.511278113736841,49.0,7.0,10.0,24.0,22.0,1,0,2,121000000
48.9,8.6,2.0,1.0,9.0,3.15,2024,-1,True,False,False,False,False,False,False,False,4.7409534858537015,11.0,0.0,0.0,4.0,8.0,1,0,0,27500000
52.5,11.0,2.0,12.0,15.0,2.7,2024,1,False,False,False,True,False,False,False,False,5.511278113736841,49.0,7.0,10.0,24.0,22.0,1,0,2,35500000
90.0,10.0,4.0,5.0,5.0,2.8,1991,2,False,False,False,True,False,False,False,False,5.511278113736841,49.0,7.0,10.0,24.0,22.0,0,2,0,97000000
87.0,15.0,3.0,5.0,5.0,2.8,2014,-1,True,False,False,False,False,False,False,False,4.7409534858537015,11.0,0.0,0.0,4.0,8.0,0,1,0,40000000
47.0,11.0,2.0,6.0,6.0,2.7,2021,-1,False,False,False,False,False,False,False,True,12.330674907186511,23.0,5.0,5.0,19.0,10.0,1,0,2,27500000
19.0,11.0,1.0,4.0,5.0,2.8,1984,3,False,True,False,False,False,False,False,False,0.4395892137986272,46.0,18.0,18.0,30.0,18.0,0,1,0,16000000
58.4,8.8,2.0,4.0,12.0,2.7,2019,3,True,False,False,False,False,False,False,False,4.7409534858537015,11.0,0.0,0.0,4.0,8.0,1,1,1,35000000
45.0,14.0,1.0,15.0,15.0,2.7,2022,2,False,True,False,False,False,False,False,False,0.4395892137986272,46.0,18.0,18.0,30.0,18.0,1,0,0,42000000
59.0,15.0,2.0,12.0,12.0,2.7,2017,3,True,False,False,False,False,False,False,False,4.7409534858537015,11.0,0.0,0.0,4.0,8.0,1,0,0,35000000
8.2,11.0,1.0,2.0,2.0,2.8,2018,-1,False,False,False,False,False,False,True,False,14.931964856764512,6.0,0.0,0.0,1.0,6.0,0,0,0,4500000
39.0,7.8,1.0,9.0,9.0,2.8,1980,-1,False,True,False,False,False,False,False,False,0.4395892137986272,46.0,18.0,18.0,30.0,18.0,0,0,0,26000000
45.0,11.0,2.0,1.0,6.0,2.7,2024,3,False,False,False,False,False,True,False,False,0.8927157848856486,32.0,16.0,17.0,25.0,15.0,1,0,2,35000000
65.32,11.0,2.0,4.0,9.0,2.85,2025,-1,False,False,False,False,False,False,False,True,12.330674907186511,23.0,5.0,5.0,19.0,10.0,1,0,0,28087600
30.4,5.9,1.0,1.0,5.0,2.8,1973,3,False,True,False,False,False,False,False,False,0.4395892137986272,46.0,18.0,18.0,30.0,18.0,0,0,0,25500000
90.0,10.7,3.0,3.0,5.0,2.8,1986,-1,False,False,False,False,False,True,False,False,0.8927157848856486,32.0,16.0,17.0,25.0,15.0,0,2,2,75500000
80.0,11.4,3.0,6.0,7.0,2.7,2025,1,False,False,False,False,False,False,False,True,12.330674907186511,23.0,5.0,5.0,19.0,10.0,1,1,0,48000000
81.3,8.0,3.0,4.0,4.0,2.8,1975,2,False,False,False,True,False,False,False,False,5.511278113736841,49.0,7.0,10.0,24.0,22.0,0,0,0,60500000
45.0,11.0,1.0,6.0,8.0,3.0,2025,-1,False,False,False,False,False,False,False,True,12.330674907186511,23.0,5.0,5.0,19.0,10.0,1,0,2,21950000
69.0,8.0,3.0,4.0,9.0,2.8,1990,-1,False,False,False,True,False,False,False,False,5.511278113736841,49.0,7.0,10.0,24.0,22.0,0,1,0,60000000
61.0,11.0,3.0,5.0,9.0,2.8,2023,3,False,False,False,False,False,False,True,False,14.931964856764512,6.0,0.0,0.0,1.0,6.0,1,1,2,38000000
66.1,6.0,3.0,4.0,5.0,2.7,1979,3,False,True,False,False,False,False,False,False,0.4395892137986272,46.0,18.0,18.0,30.0,18.0,0,1,2,44000000
82.0,2.0,2.0,1.0,10.0,2.8,2014,-1,False,False,False,False,False,True,False,False,0.8927157848856486,32.0,16.0,17.0,25.0,15.0,1,1,2,66000000
50.4,15.0,1.0,2.0,6.0,2.85,2025,1,False,False,False,False,False,True,False,False,0.8927157848856486,32.0,16.0,17.0,25.0,15.0,1,1,2,37000000
60.6,6.0,3.0,4.0,4.0,2.5,1967,3,False,False,True,False,False,False,False,False,4.1589199343330785,60.0,4.0,14.0,11.0,20.0,0,1,1,42000000
52.0,6.2,2.0,3.0,12.0,2.7,2024,3,True,False,False,False,False,False,False,False,4.7409534858537015,11.0,0.0,0.0,4.0,8.0,1,1,0,47000000
65.6,6.0,3.0,5.0,5.0,3.0,1985,3,False,False,False,False,True,False,False,False,4.9878276096819105,38.0,0.0,12.0,15.0,14.0,0,1,1,35990000
75.0,9.0,4.0,3.0,5.0,2.7,1972,3,False,False,True,False,False,False,False,False,4.1589199343330785,60.0,4.0,14.0,11.0,20.0,0,1,0,46000000
130.0,16.0,3.0,5.0,13.0,3.0,2005,2,False,False,False,True,False,False,False,False,5.511278113736841,49.0,7.0,10.0,24.0,22.0,1,0,0,107000000
138.0,22.0,3.0,1.0,16.0,2.75,2012,2,False,False,False,False,False,False,True,False,14.931964856764512,6.0,0.0,0.0,1.0,6.0,1,0,1,56000000
32.0,11.0,1.0,3.0,3.0,2.6,1965,-1,False,False,False,False,False,False,False,True,12.330674907186511,23.0,5.0,5.0,19.0,10.0,0,1,2,25000000
90.0,14.0,3.0,1.0,5.0,2.7,2017,-1,True,False,False,False,False,False,False,False,4.7409534858537015,11.0,0.0,0.0,4.0,8.0,0,2,0,50000000
47.0,11.0,2.0,4.0,5.0,2.8,2025,-1,True,False,False,False,False,False,False,False,4.7409534858537015,11.0,0.0,0.0,4.0,8.0,1,0,2,25000000
29.6,11.0,1.0,3.0,13.0,3.0,2024,3,False,False,False,True,False,False,False,False,5.511278113736841,49.0,7.0,10.0,24.0,22.0,1,0,2,36000000
71.0,20.0,2.0,2.0,9.0,2.8,2021,3,False,False,False,False,False,True,False,False,0.8927157848856486,32.0,16.0,17.0,25.0,15.0,1,1,2,64000000
62.2,6.0,3.0,5.0,5.0,2.7,1974,-1,False,True,False,False,False,False,False,False,0.4395892137986272,46.0,18.0,18.0,30.0,18.0,0,0,0,41500000
85.3,10.7,3.0,1.0,9.0,2.7,2022,3,False,False,False,False,False,False,False,True,12.330674907186511,23.0,5.0,5.0,19.0,10.0,0,0,0,44999000
51.0,6.9,2.0,3.0,5.0,2.65,1987,2,False,True,False,False,False,False,False,False,0.4395892137986272,46.0,18.0,18.0,30.0,18.0,0,1,0,46500000
86.5,11.0,3.0,2.0,3.0,3.1,2024,1,False,False,False,False,False,False,True,False,14.931964856764512,6.0,0.0,0.0,1.0,6.0,1,0,2,59800000
87.0,14.0,3.0,7.0,12.0,2.8,2023,3,False,False,False,False,False,False,True,False,14.931964856764512,6.0,0.0,0.0,1.0,6.0,1,0,1,72000000
36.0,9.0,1.0,6.0,9.0,2.7,2020,-1,False,False,False,False,False,False,True,False,14.931964856764512,6.0,0.0,0.0,1.0,6.0,1,1,2,24900000
53.0,8.0,2.0,5.0,5.0,2.8,2011,3,False,False,False,False,True,False,False,False,4.9878276096819105,38.0,0.0,12.0,15.0,14.0,0,0,0,28000000
260.0,11.0,6.0,12.0,12.0,3.0,2018,3,False,False,False,False,False,True,False,False,0.8927157848856486,32.0,16.0,17.0,25.0,15.0,1,0,2,270000000
65.0,10.0,3.0,5.0,5.0,2.7,1998,2,False,False,False,False,False,False,False,True,12.330674907186511,23.0,5.0,5.0,19.0,10.0,0,2,2,37500000
40.0,8.0,2.0,8.0,9.0,2.7,2024,-1,False,False,False,False,False,False,True,False,14.931964856764512,6.0,0.0,0.0,1.0,6.0,1,1,2,28500000
60.0,11.0,2.0,11.0,12.0,3.0,2024,3,True,False,False,False,False,False,False,False,4.7409534858537015,11.0,0.0,0.0,4.0,8.0,1,1,2,45000000
78.0,9.5,3.0,1.0,5.0,2.6,1987,2,False,False,False,True,False,False,False,False,5.511278113736841,49.0,7.0,10.0,24.0,22.0,0,0,0,52000000
34.5,8.0,1.0,2.0,3.0,3.0,1960,-1,False,False,False,False,False,True,False,False,0.8927157848856486,32.0,16.0,17.0,25.0,15.0,0,0,1,35500000
37.9,8.0,1.0,4.0,9.0,2.8,2019,2,False,False,False,False,False,False,False,True,12.330674907186511,23.0,5.0,5.0,19.0,10.0,1,1,1,26500000
112.0,11.0,3.0,7.0,17.0,3.0,2021,3,False,False,False,True,False,False,False,False,5.511278113736841,49.0,7.0,10.0,24.0,22.0,1,1,2,144000000
45.0,11.0,1.0,4.0,9.0,2.8,2018,-1,True,False,False,False,False,False,False,False,4.7409534858537015,11.0,0.0,0.0,4.0,8.0,0,1,0,23500000
75.0,6.8,3.0,5.0,19.0,3.0,2022,-1,False,False,False,True,False,False,False,False,5.511278113736841,49.0,7.0,10.0,24.0,22.0,1,0,0,69830000
30.0,7.0,1.0,5.0,6.0,2.7,2018,3,True,False,False,False,False,False,False,False,4.7409534858537015,11.0,0.0,0.0,4.0,8.0,0,1,1,20000000
57.2,10.9,2.0,14.0,14.0,2.7,2020,2,False,False,False,False,False,False,True,False,14.931964856764512,6.0,0.0,0.0,1.0,6.0,1,1,1,35000000
53.0,9.2,3.0,2.0,12.0,2.85,2024,3,True,False,False,False,False,False,False,False,4.7409534858537015,11.0,0.0,0.0,4.0,8.0,1,0,2,34000000
43.0,6.0,2.0,4.0,4.0,2.8,1971,3,False,False,False,True,False,False,False,False,5.511278113736841,49.0,7.0,10.0,24.0,22.0,0,1,0,39900000
54.0,12.0,2.0,3.0,5.0,2.8,1994,3,False,False,True,False,False,False,False,False,4.1589199343330785,60.0,4.0,14.0,11.0,20.0,0,2,0,45000000
68.0,11.0,3.0,1.0,5.0,2.8,1989,-1,False,False,False,False,False,False,True,False,14.931964856764512,6.0,0.0,0.0,1.0,6.0,0,2,1,36000000
23.0,11.0,1.0,1.0,2.0,2.8,2020,3,True,False,False,False,False,False,False,False,4.7409534858537015,11.0,0.0,0.0,4.0,8.0,0,0,0,14000000
36.0,11.0,1.0,2.0,9.0,2.8,2025,-1,False,False,False,False,False,False,True,False,14.931964856764512,6.0,0.0,0.0,1.0,6.0,0,0,0,21000000
31.0,11.0,1.0,5.0,10.0,2.9,2022,3,False,True,False,False,False,False,False,False,0.4395892137986272,46.0,18.0,18.0,30.0,18.0,1,0,1,32000000
87.0,23.0,2.0,9.0,17.0,3.0,2023,3,False,False,False,True,False,False,False,False,5.511278113736841,49.0,7.0,10.0,24.0,22.0,1,1,2,109000000
38.1,11.0,1.0,8.0,9.0,2.8,2005,-1,False,False,True,False,False,False,False,False,4.1589199343330785,60.0,4.0,14.0,11.0,20.0,0,0,0,33500000
34.8,7.4,1.0,2.0,3.0,2.8,1989,3,True,False,False,False,False,False,False,False,4.7409534858537015,11.0,0.0,0.0,4.0,8.0,0,1,2,20500000
44.0,6.0,2.0,2.0,3.0,2.5,1964,3,False,False,False,False,False,False,False,True,12.330674907186511,23.0,5.0,5.0,19.0,10.0,0,1,0,27500000
70.0,14.0,3.0,2.0,10.0,2.7,2021,3,False,False,False,False,False,False,False,True,12.330674907186511,23.0,5.0,5.0,19.0,10.0,1,1,2,38500000
